slug	title	type	domain	anchor	anchor_label	file_path
persistent_visual-perseveration	Visual Perseveration (Afterimages and Trails)	persistent	visual	#negative-afterimages	Negative Afterimages	persistent_visual-perseveration.md
persistent_visual-perseveration	Visual Perseveration (Afterimages and Trails)	persistent	visual	#positive-afterimages	Positive Afterimages	persistent_visual-perseveration.md
persistent_visual-perseveration	Visual Perseveration (Afterimages and Trails)	persistent	visual	#trails	Trails	persistent_visual-perseveration.md
persistent_visual-perseveration	Visual Perseveration (Afterimages and Trails)	persistent	visual	#palinopsia	Palinopsia	persistent_visual-perseveration.md
persistent_light-sensitivity	Hypersensitivity to Light and Visual Discomfort	persistent	visual	#what-is-it	What is it?	persistent_light-sensitivity.md
persistent_light-sensitivity	Hypersensitivity to Light and Visual Discomfort	persistent	visual	#experience	What it feels like	persistent_light-sensitivity.md
persistent_light-sensitivity	Hypersensitivity to Light and Visual Discomfort	persistent	visual	#patient-accounts	How patients describe it	persistent_light-sensitivity.md
persistent_light-sensitivity	Hypersensitivity to Light and Visual Discomfort	persistent	visual	#subtypes	Subtypes	persistent_light-sensitivity.md
persistent_light-sensitivity	Hypersensitivity to Light and Visual Discomfort	persistent	visual	#related	Related symptoms	persistent_light-sensitivity.md
persistent_light-sensitivity	Hypersensitivity to Light and Visual Discomfort	persistent	visual	#clinical-note	Clinical note	persistent_light-sensitivity.md
persistent_night-vision-reading	Impaired Night Vision and Visual Reading Problems	persistent	visual	#what-is-it	What is it?	persistent_night-vision-reading.md
persistent_night-vision-reading	Impaired Night Vision and Visual Reading Problems	persistent	visual	#experience	What it feels like	persistent_night-vision-reading.md
persistent_night-vision-reading	Impaired Night Vision and Visual Reading Problems	persistent	visual	#patient-accounts	How patients describe it	persistent_night-vision-reading.md
persistent_night-vision-reading	Impaired Night Vision and Visual Reading Problems	persistent	visual	#subtypes	Subtypes	persistent_night-vision-reading.md
persistent_night-vision-reading	Impaired Night Vision and Visual Reading Problems	persistent	visual	#related	Related symptoms	persistent_night-vision-reading.md
persistent_night-vision-reading	Impaired Night Vision and Visual Reading Problems	persistent	visual	#clinical-note	Clinical note	persistent_night-vision-reading.md
persistent_other-visual-symptoms	Other Persistent Visual Symptoms	persistent	visual	#what-is-it	What is it?	persistent_other-visual-symptoms.md
persistent_other-visual-symptoms	Other Persistent Visual Symptoms	persistent	visual	#experience	What it feels like	persistent_other-visual-symptoms.md
persistent_other-visual-symptoms	Other Persistent Visual Symptoms	persistent	visual	#patient-accounts	How patients describe it	persistent_other-visual-symptoms.md
persistent_other-visual-symptoms	Other Persistent Visual Symptoms	persistent	visual	#subtypes	Subtypes	persistent_other-visual-symptoms.md
persistent_other-visual-symptoms	Other Persistent Visual Symptoms	persistent	visual	#related	Related symptoms	persistent_other-visual-symptoms.md
persistent_other-visual-symptoms	Other Persistent Visual Symptoms	persistent	visual	#clinical-note	Clinical note	persistent_other-visual-symptoms.md
persistent_other-visual-symptoms	Other Persistent Visual Symptoms	persistent	visual	#autokinesis	Autokinesis	persistent_other-visual-symptoms.md
persistent_other-visual-symptoms	Other Persistent Visual Symptoms	persistent	visual	#monocular-diplopia	Monocular Diplopia	persistent_other-visual-symptoms.md
persistent_other-visual-symptoms	Other Persistent Visual Symptoms	persistent	visual	#binocular-diplopia	Binocular Diplopia	persistent_other-visual-symptoms.md
persistent_other-visual-symptoms	Other Persistent Visual Symptoms	persistent	visual	#corona-phenomenon	Corona Phenomenon	persistent_other-visual-symptoms.md
persistent_other-visual-symptoms	Other Persistent Visual Symptoms	persistent	visual	#visual-hallucinations-line	Visual Hallucinations - Line Form	persistent_other-visual-symptoms.md
persistent_other-visual-symptoms	Other Persistent Visual Symptoms	persistent	visual	#visual-hallucinations-lattice	Visual Hallucinations - Lattice Form	persistent_other-visual-symptoms.md
persistent_other-visual-symptoms	Other Persistent Visual Symptoms	persistent	visual	#visual-hallucinations-kaleidoscope	Visual Hallucinations - Kaleidoscope Form	persistent_other-visual-symptoms.md
persistent_other-visual-symptoms	Other Persistent Visual Symptoms	persistent	visual	#visual-hallucinations-curve	Visual Hallucinations - Curve Form	persistent_other-visual-symptoms.md
persistent_other-visual-symptoms	Other Persistent Visual Symptoms	persistent	visual	#closed-eye-hallucinations	Closed-Eye Hallucinations	persistent_other-visual-symptoms.md
persistent_other-visual-symptoms	Other Persistent Visual Symptoms	persistent	visual	#pelopsia-teleopsia	Pelopsia and Teleopsia	persistent_other-visual-symptoms.md
persistent_other-visual-symptoms	Other Persistent Visual Symptoms	persistent	visual	#polyopia	Polyopia	persistent_other-visual-symptoms.md
persistent_other-visual-symptoms	Other Persistent Visual Symptoms	persistent	visual	#cinematographic-vision	Cinematographic Vision	persistent_other-visual-symptoms.md
persistent_tinnitus	Persistent Tinnitus (Ringing in the Ears)	persistent	auditory	#what-is-it	What is it?	persistent_tinnitus.md
persistent_tinnitus	Persistent Tinnitus (Ringing in the Ears)	persistent	auditory	#experience	What it feels like	persistent_tinnitus.md
persistent_tinnitus	Persistent Tinnitus (Ringing in the Ears)	persistent	auditory	#patient-accounts	How patients describe it	persistent_tinnitus.md
persistent_tinnitus	Persistent Tinnitus (Ringing in the Ears)	persistent	auditory	#subtypes	Subtypes	persistent_tinnitus.md
persistent_tinnitus	Persistent Tinnitus (Ringing in the Ears)	persistent	auditory	#related	Related symptoms	persistent_tinnitus.md
persistent_tinnitus	Persistent Tinnitus (Ringing in the Ears)	persistent	auditory	#clinical-note	Clinical note	persistent_tinnitus.md
persistent_auditory-symptoms	Persistent Auditory Symptoms (Hearing Changes)	persistent	auditory	#what-is-it	What is it?	persistent_auditory-symptoms.md
persistent_auditory-symptoms	Persistent Auditory Symptoms (Hearing Changes)	persistent	auditory	#experience	What it feels like	persistent_auditory-symptoms.md
persistent_auditory-symptoms	Persistent Auditory Symptoms (Hearing Changes)	persistent	auditory	#patient-accounts	How patients describe it	persistent_auditory-symptoms.md
persistent_auditory-symptoms	Persistent Auditory Symptoms (Hearing Changes)	persistent	auditory	#subtypes	Subtypes	persistent_auditory-symptoms.md
persistent_auditory-symptoms	Persistent Auditory Symptoms (Hearing Changes)	persistent	auditory	#related	Related symptoms	persistent_auditory-symptoms.md
persistent_auditory-symptoms	Persistent Auditory Symptoms (Hearing Changes)	persistent	auditory	#clinical-note	Clinical note	persistent_auditory-symptoms.md
persistent_vestibular-symptoms	Persistent Vestibular Symptoms (Vertigo and Dizziness)	persistent	vestibular	#what-is-it	What is it?	persistent_vestibular-symptoms.md
persistent_vestibular-symptoms	Persistent Vestibular Symptoms (Vertigo and Dizziness)	persistent	vestibular	#experience	What it feels like	persistent_vestibular-symptoms.md
persistent_vestibular-symptoms	Persistent Vestibular Symptoms (Vertigo and Dizziness)	persistent	vestibular	#patient-accounts	How patients describe it	persistent_vestibular-symptoms.md
persistent_vestibular-symptoms	Persistent Vestibular Symptoms (Vertigo and Dizziness)	persistent	vestibular	#subtypes	Subtypes	persistent_vestibular-symptoms.md
persistent_vestibular-symptoms	Persistent Vestibular Symptoms (Vertigo and Dizziness)	persistent	vestibular	#related	Related symptoms	persistent_vestibular-symptoms.md
persistent_vestibular-symptoms	Persistent Vestibular Symptoms (Vertigo and Dizziness)	persistent	vestibular	#clinical-note	Clinical note	persistent_vestibular-symptoms.md
persistent_cognitive-problems	Persistent Cognitive Problems	persistent	cognitive	#what-is-it	What is it?	persistent_cognitive-problems.md
persistent_cognitive-problems	Persistent Cognitive Problems	persistent	cognitive	#experience	What it feels like	persistent_cognitive-problems.md
persistent_cognitive-problems	Persistent Cognitive Problems	persistent	cognitive	#patient-accounts	How patients describe it	persistent_cognitive-problems.md
persistent_cognitive-problems	Persistent Cognitive Problems	persistent	cognitive	#subtypes	Subtypes	persistent_cognitive-problems.md
persistent_cognitive-problems	Persistent Cognitive Problems	persistent	cognitive	#related	Related symptoms	persistent_cognitive-problems.md
persistent_cognitive-problems	Persistent Cognitive Problems	persistent	cognitive	#clinical-note	Clinical note	persistent_cognitive-problems.md
persistent_derealization-depersonalization	Persistent Derealization and Depersonalization	persistent	cognitive	#what-is-it	What is it?	persistent_derealization-depersonalization.md
persistent_derealization-depersonalization	Persistent Derealization and Depersonalization	persistent	cognitive	#experience	What it feels like	persistent_derealization-depersonalization.md
persistent_derealization-depersonalization	Persistent Derealization and Depersonalization	persistent	cognitive	#patient-accounts	How patients describe it	persistent_derealization-depersonalization.md
persistent_derealization-depersonalization	Persistent Derealization and Depersonalization	persistent	cognitive	#subtypes	Subtypes	persistent_derealization-depersonalization.md
persistent_derealization-depersonalization	Persistent Derealization and Depersonalization	persistent	cognitive	#related	Related symptoms	persistent_derealization-depersonalization.md
persistent_derealization-depersonalization	Persistent Derealization and Depersonalization	persistent	cognitive	#clinical-note	Clinical note	persistent_derealization-depersonalization.md
persistent_other-symptoms	Other Persistent Non-Visual Symptoms	persistent	other	#what-is-it	What is it?	persistent_other-symptoms.md
persistent_other-symptoms	Other Persistent Non-Visual Symptoms	persistent	other	#experience	What it feels like	persistent_other-symptoms.md
persistent_other-symptoms	Other Persistent Non-Visual Symptoms	persistent	other	#patient-accounts	How patients describe it	persistent_other-symptoms.md
persistent_other-symptoms	Other Persistent Non-Visual Symptoms	persistent	other	#subtypes	Subtypes	persistent_other-symptoms.md
persistent_other-symptoms	Other Persistent Non-Visual Symptoms	persistent	other	#related	Related symptoms	persistent_other-symptoms.md
persistent_other-symptoms	Other Persistent Non-Visual Symptoms	persistent	other	#clinical-note	Clinical note	persistent_other-symptoms.md
